"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2022,3,17,1229
2015,4,17,1576
2016,4,17,1642
2017,4,17,1440
2018,4,17,1533
2019,4,17,1308
2020,4,17,1010
2021,4,17,1285
2022,4,17,1115
2015,5,17,1501
2016,5,17,1694
2017,5,17,1481
2018,5,17,1551
2019,5,17,1324
2020,5,17,1059
2021,5,17,1273
2022,5,17,1187
2015,6,17,1659
2016,6,17,1684
2017,6,17,1663
2018,6,17,1443
2019,6,17,1236
2020,6,17,1176
2021,6,17,1298
2022,6,17,1221
2015,7,17,1648
2016,7,17,1662
2017,7,17,1372
2018,7,17,1455
2019,7,17,1349
2020,7,17,1286
2021,7,17,1215
2015,8,17,1763
2016,8,17,1642
2017,8,17,1489
2018,8,17,1449
2019,8,17,1263
2020,8,17,1290
2021,8,17,1260
2015,9,17,1765
2016,9,17,1557
2017,9,17,1425
2018,9,17,1489
2019,9,17,1380
2020,9,17,1208
2021,9,17,1174
2015,10,17,1876
2016,10,17,1628
2017,10,17,1451
2018,10,17,1543
2019,10,17,1546
2020,10,17,1214
2021,10,17,1261
2015,11,17,1756
2016,11,17,1542
2017,11,17,1522
2018,11,17,1458
2019,11,17,1601
2020,11,17,1330
2021,11,17,1243
2015,12,17,1748
2016,12,17,1606
2017,12,17,1258
2018,12,17,1284
2019,12,17,1280
2020,12,17,1291
2021,12,17,1300
2015,1,18,133
2016,1,18,62
2017,1,18,109
2018,1,18,66
2019,1,18,85
2020,1,18,76
2021,1,18,69
2022,1,18,75
2015,2,18,142
2016,2,18,83
2017,2,18,52
2018,2,18,100
2019,2,18,59
2020,2,18,73
2021,2,18,74
2022,2,18,120
2015,3,18,158
2016,3,18,80
2017,3,18,41
2018,3,18,106
2019,3,18,77
2020,3,18,92
2021,3,18,71
2022,3,18,134
2015,4,18,130
2016,4,18,75
2017,4,18,32
2018,4,18,112
2019,4,18,68
2020,4,18,45
2021,4,18,54
2022,4,18,78
2015,5,18,123
2016,5,18,57
2017,5,18,42
2018,5,18,109
2019,5,18,70
2020,5,18,65
2021,5,18,58
2022,5,18,117
2015,6,18,149
2016,6,18,60
2017,6,18,47
2018,6,18,99
2019,6,18,70
2020,6,18,49
2021,6,18,70
2022,6,18,101
2015,7,18,109
2016,7,18,61
2017,7,18,51
2018,7,18,107
2019,7,18,65
2020,7,18,71
2021,7,18,90
2015,8,18,131
2016,8,18,62
2017,8,18,54
2018,8,18,125
2019,8,18,56
2020,8,18,60
2021,8,18,94
2015,9,18,121
2016,9,18,78
2017,9,18,50
2018,9,18,101
2019,9,18,37
2020,9,18,55
2021,9,18,53
2015,10,18,102
2016,10,18,61
2017,10,18,28
2018,10,18,78
2019,10,18,42
2020,10,18,49
2021,10,18,78
2015,11,18,87
2016,11,18,72
2017,11,18,43
2018,11,18,90
2019,11,18,55
2020,11,18,70
2021,11,18,81
2015,12,18,83
2016,12,18,44
2017,12,18,35
2018,12,18,79
2019,12,18,51
2020,12,18,40
2021,12,18,58
2015,1,19,1225
2016,1,19,1194
2017,1,19,1681
2018,1,19,1280
2019,1,19,1262
2020,1,19,1493
2021,1,19,1164
2022,1,19,1279
2015,2,19,1222
2016,2,19,1413
2017,2,19,1273
2018,2,19,1256
2019,2,19,1122
2020,2,19,1582
2021,2,19,992
2022,2,19,1043
2015,3,19,1273
2016,3,19,1522
2017,3,19,1551
2018,3,19,1332
2019,3,19,1198
2020,3,19,1488
2021,3,19,1208
2022,3,19,1288
2015,4,19,1064
2016,4,19,1659
2017,4,19,1360
2018,4,19,1343
2019,4,19,1133
2020,4,19,1202
2021,4,19,1202
2022,4,19,1376
2015,5,19,1058
2016,5,19,1683
2017,5,19,1387
2018,5,19,1430
2019,5,19,1107
2020,5,19,1194
2021,5,19,1108
2022,5,19,1423
2015,6,19,1080
2016,6,19,1864
2017,6,19,1353
2018,6,19,1274
2019,6,19,1148
2020,6,19,1236
2021,6,19,999
2022,6,19,1605
2015,7,19,1211
2016,7,19,1797
2017,7,19,1428
2018,7,19,1440
2019,7,19,1074
2020,7,19,1153
2021,7,19,1073
2015,8,19,1321
2016,8,19,1969
2017,8,19,1504
2018,8,19,1361
2019,8,19,1099
2020,8,19,1236
2021,8,19,1373
2015,9,19,1199
2016,9,19,1644
2017,9,19,1360
2018,9,19,1282
2019,9,19,1142
2020,9,19,1326
2021,9,19,1034
2015,10,19,1369
2016,10,19,1450
2017,10,19,1453
2018,10,19,1329
2019,10,19,1323
2020,10,19,1359
2021,10,19,1148
2015,11,19,1268
2016,11,19,1358
2017,11,19,1384
2018,11,19,1353
2019,11,19,1202
2020,11,19,1403
2021,11,19,1586
2015,12,19,1244
2016,12,19,1447
2017,12,19,1143
2018,12,19,1113
2019,12,19,1425
2020,12,19,1419
2021,12,19,1331
2015,1,20,0
2016,1,20,867
2017,1,20,981
2018,1,20,1094
2019,1,20,1142
2020,1,20,1037
2021,1,20,853
2022,1,20,1046
2015,2,20,451
2016,2,20,885
2017,2,20,511
2018,2,20,1028
2019,2,20,1057
2020,2,20,1110
2021,2,20,776
2022,2,20,855
2015,3,20,0
2016,3,20,907
2017,3,20,890
2018,3,20,1084
2019,3,20,1046
2020,3,20,1015
2021,3,20,843
2022,3,20,930
2015,4,20,0
2016,4,20,856
2017,4,20,970
2018,4,20,922
2019,4,20,1030
2020,4,20,728
2021,4,20,740
2022,4,20,929
2015,5,20,475
2016,5,20,883
2017,5,20,840
2018,5,20,943
2019,5,20,1110
2020,5,20,730
2021,5,20,818
2022,5,20,992
2015,6,20,0
2016,6,20,843
2017,6,20,990
2018,6,20,912
2019,6,20,1083
2020,6,20,730
2021,6,20,862
2022,6,20,941
2015,7,20,0
2016,7,20,931
2017,7,20,899
2018,7,20,946
2019,7,20,1113
2020,7,20,844
2021,7,20,897
2015,8,20,400
2016,8,20,948
2017,8,20,1021
2018,8,20,1140
2019,8,20,1153
2020,8,20,797
2021,8,20,931
2015,9,20,0
2016,9,20,939
2017,9,20,840
2018,9,20,1087
2019,9,20,1095
2020,9,20,823
2021,9,20,948
2015,10,20,0
2016,10,20,0
2017,10,20,1094
2018,10,20,1135
2019,10,20,1185
2020,10,20,824
2021,10,20,972
2015,11,20,411
2016,11,20,928
2017,11,20,919
2018,11,20,1153
2019,11,20,1140
2020,11,20,794
2021,11,20,1006
2015,12,20,0
2016,12,20,932
2017,12,20,932
2018,12,20,1097
2019,12,20,999
2020,12,20,912
2021,12,20,1073
2015,1,21,1869
2016,1,21,1853
2017,1,21,2129
2018,1,21,2794
2019,1,21,2673
2020,1,21,2384
2021,1,21,2070
2022,1,21,2371
2015,2,21,1771
2016,2,21,1934
2017,2,21,2060
2018,2,21,2488
2019,2,21,2682
2020,2,21,2206
2021,2,21,2106
2022,2,21,2242
2015,3,21,1913
2016,3,21,1976
2017,3,21,2473
2018,3,21,2761
2019,3,21,3272
2020,3,21,2326
2021,3,21,2279
2022,3,21,2618
2015,4,21,1921
2016,4,21,1953
2017,4,21,2395
2018,4,21,2762
2019,4,21,3354
2020,4,21,1901
2021,4,21,2248
2022,4,21,2308
2015,5,21,2015
2016,5,21,2154
2017,5,21,2590
2018,5,21,2624
2019,5,21,3376
2020,5,21,1883
2021,5,21,2269
2022,5,21,2810
2015,6,21,1915
2016,6,21,1709
2017,6,21,2598
2018,6,21,2630
2019,6,21,2975
2020,6,21,1892
2021,6,21,2587
2022,6,21,2544
2015,7,21,1862
2016,7,21,1567
2017,7,21,2531
2018,7,21,2823
2019,7,21,3423
2020,7,21,2099
2021,7,21,2701
2015,8,21,1835
2016,8,21,1642
2017,8,21,2535
2018,8,21,2755
2019,8,21,3182
2020,8,21,2007
2021,8,21,2397
2015,9,21,2336
2016,9,21,1752
2017,9,21,2602
2018,9,21,2614
2019,9,21,2752
2020,9,21,2124
2021,9,21,2390
2015,10,21,2115
2016,10,21,1953
2017,10,21,2757
2018,10,21,3021
2019,10,21,2952
2020,10,21,2257
2021,10,21,2464
2015,11,21,1909
2016,11,21,1677
2017,11,21,2735
2018,11,21,2653
2019,11,21,2664
2020,11,21,2161
2021,11,21,2413
2015,12,21,1705
2016,12,21,1521
2017,12,21,2216
2018,12,21,2552
2019,12,21,2582
2020,12,21,2308
2021,12,21,2614
2015,1,22,1454
2016,1,22,1463
2017,1,22,2003
2018,1,22,2383
2019,1,22,2344
2020,1,22,2170
2021,1,22,1740
2022,1,22,1897
2015,2,22,1277
2016,2,22,1326
2017,2,22,1976
2018,2,22,2111
2019,2,22,2208
2020,2,22,2041
2021,2,22,1634
2022,2,22,1713
2015,3,22,1481
2016,3,22,1531
2017,3,22,2259
2018,3,22,2298
2019,3,22,2258
2020,3,22,2074
2021,3,22,1861
2022,3,22,2035
2015,4,22,1426
2016,4,22,1529
2017,4,22,1967
2018,4,22,2257
2019,4,22,2302
2020,4,22,1638
2021,4,22,1729
2022,4,22,1838
2015,5,22,1474
2016,5,22,1582
2017,5,22,2162
2018,5,22,2425
2019,5,22,2246
2020,5,22,1585
2021,5,22,1848
2022,5,22,1901
2015,6,22,1453
2016,6,22,1893
2017,6,22,2343
2018,6,22,2295
2019,6,22,2156
2020,6,22,1602
2021,6,22,1722
2022,6,22,1930
2015,7,22,1434
2016,7,22,2049
2017,7,22,2263
2018,7,22,2394
2019,7,22,2266
2020,7,22,1907
2021,7,22,1821
2015,8,22,1548
2016,8,22,2233
2017,8,22,2402
2018,8,22,2493
2019,8,22,2246
2020,8,22,1971
2021,8,22,1820
2015,9,22,1607
2016,9,22,2079
2017,9,22,2365
2018,9,22,2275
2019,9,22,2058
2020,9,22,1947
2021,9,22,1801
2015,10,22,1598
2016,10,22,2342
2017,10,22,2446
2018,10,22,2437
2019,10,22,2319
2020,10,22,2043
2021,10,22,1902
2015,11,22,1464
2016,11,22,2048
2017,11,22,2463
2018,11,22,2164
2019,11,22,2193
2020,11,22,1917
2021,11,22,2003
2015,12,22,1417
2016,12,22,2044
2017,12,22,2371
2018,12,22,2304
2019,12,22,2220
2020,12,22,1865
2021,12,22,1986
2015,1,23,989
2016,1,23,623
2017,1,23,815
2018,1,23,1052
2019,1,23,1596
2020,1,23,1894
2021,1,23,1168
2022,1,23,1166
2015,2,23,822
2016,2,23,508
2017,2,23,713
2018,2,23,1045
2019,2,23,1368
2020,2,23,1555
2021,2,23,1056
2022,2,23,1157
2015,3,23,1153
2016,3,23,386
2017,3,23,1092
2018,3,23,1156
2019,3,23,1511
2020,3,23,1602
2021,3,23,1354
2022,3,23,1266
2015,4,23,1061
2016,4,23,396
2017,4,23,808
2018,4,23,1184
2019,4,23,1488
2020,4,23,852
2021,4,23,1317
2022,4,23,1256
2015,5,23,1146
2016,5,23,524
2017,5,23,904
2018,5,23,1223
2019,5,23,1960
2020,5,23,839
2021,5,23,1354
2022,5,23,1237
2015,6,23,1009
2016,6,23,518
2017,6,23,810
2018,6,23,1009
2019,6,23,1769
2020,6,23,1203
2021,6,23,1390
2022,6,23,1252
2015,7,23,1206
2016,7,23,499
2017,7,23,893
2018,7,23,1101
2019,7,23,1865
2020,7,23,1301
2021,7,23,1316
2015,8,23,1086
2016,8,23,492
2017,8,23,935
2018,8,23,1344
2019,8,23,1836
2020,8,23,1210
2021,8,23,1346
2015,9,23,1103
2016,9,23,525
2017,9,23,831
2018,9,23,1115
2019,9,23,1679
2020,9,23,1250
2021,9,23,1411
2015,10,23,1026
2016,10,23,756
2017,10,23,1437
2018,10,23,1190
2019,10,23,1810
2020,10,23,1199
2021,10,23,1404
2015,11,23,1038
2016,11,23,926
2017,11,23,1082
2018,11,23,1300
2019,11,23,1775
2020,11,23,1296
2021,11,23,1304
2015,12,23,1013
2016,12,23,949
2017,12,23,1121
2018,12,23,1599
2019,12,23,1393
2020,12,23,1309
2021,12,23,1272
2015,1,24,478
2016,1,24,400
2017,1,24,851
2018,1,24,1032
2019,1,24,1315
2020,1,24,1458
2021,1,24,1045
2022,1,24,1138
2015,2,24,456
2016,2,24,531
2017,2,24,794
2018,2,24,1046
2019,2,24,1210
2020,2,24,1303
2021,2,24,827
2022,2,24,1179
2015,3,24,584
2016,3,24,372
2017,3,24,1016
2018,3,24,1074
2019,3,24,1288
2020,3,24,1125
2021,3,24,1056
2022,3,24,1440
2015,4,24,523
2016,4,24,403
2017,4,24,1192
2018,4,24,1070
2019,4,24,1314
2020,4,24,773
2021,4,24,1008
2022,4,24,1222
2015,5,24,523
2016,5,24,402
2017,5,24,965
2018,5,24,1023
2019,5,24,1388
2020,5,24,821
2021,5,24,1092
2022,5,24,1618
2015,6,24,516
2016,6,24,394
2017,6,24,1110
2018,6,24,1124
2019,6,24,1407
2020,6,24,948
2021,6,24,1150
2022,6,24,1516
2015,7,24,547
2016,7,24,355
2017,7,24,1047
2018,7,24,1064
2019,7,24,1494
2020,7,24,1090
2021,7,24,1156
2015,8,24,469
2016,8,24,1135
2017,8,24,967
2018,8,24,1288
2019,8,24,1550
2020,8,24,949
2021,8,24,1199
2015,9,24,454
2016,9,24,1203
2017,9,24,928
2018,9,24,1324
2019,9,24,1305
2020,9,24,1062
2021,9,24,1373
2015,10,24,453
2016,10,24,1004
2017,10,24,1077
2018,10,24,1404
2019,10,24,1440
2020,10,24,1129
2021,10,24,1413
2015,11,24,515
2016,11,24,831
2017,11,24,985
2018,11,24,1291
2019,11,24,1406
2020,11,24,1059
2021,11,24,1378
2015,12,24,515
2016,12,24,824
2017,12,24,918
2018,12,24,1251
2019,12,24,1378
2020,12,24,1057
2021,12,24,1411
2015,1,25,1002
2016,1,25,799
2017,1,25,823
2018,1,25,803
2019,1,25,667
2020,1,25,569
2021,1,25,593
2022,1,25,579
2015,2,25,952
2016,2,25,759
2017,2,25,819
2018,2,25,662
2019,2,25,589
2020,2,25,536
2021,2,25,635
2022,2,25,585
2015,3,25,984
2016,3,25,798
2017,3,25,912
2018,3,25,701
2019,3,25,678
2020,3,25,535
2021,3,25,668
2022,3,25,684
2015,4,25,951
2016,4,25,718
2017,4,25,823
2018,4,25,718
2019,4,25,585
2020,4,25,365
2021,4,25,643
2022,4,25,692
2015,5,25,869
2016,5,25,607
2017,5,25,924
2018,5,25,710
2019,5,25,654
2020,5,25,479
2021,5,25,631
2022,5,25,754
2015,6,25,755
2016,6,25,640
2017,6,25,862
2018,6,25,657
2019,6,25,630
2020,6,25,525
2021,6,25,644
2022,6,25,723
2015,7,25,852
2016,7,25,629
2017,7,25,779
2018,7,25,631
2019,7,25,609
2020,7,25,496
2021,7,25,544
2015,8,25,882
2016,8,25,681
2017,8,25,859
2018,8,25,753
2019,8,25,535
2020,8,25,644
2021,8,25,558
2015,9,25,771
2016,9,25,669
2017,9,25,828
2018,9,25,668
2019,9,25,525
2020,9,25,655
2021,9,25,700
2015,10,25,837
2016,10,25,795
2017,10,25,819
2018,10,25,838
2019,10,25,622
2020,10,25,703
2021,10,25,663
2015,11,25,726
2016,11,25,738
2017,11,25,778
2018,11,25,738
2019,11,25,565
2020,11,25,618
2021,11,25,701
2015,12,25,534
2016,12,25,795
2017,12,25,659
2018,12,25,729
2019,12,25,496
2020,12,25,535
2021,12,25,555
2015,1,26,816
2016,1,26,1153
2017,1,26,933
2018,1,26,647
2019,1,26,526
2020,1,26,967
2021,1,26,634
2022,1,26,694
2015,2,26,862
2016,2,26,1391
2017,2,26,812
2018,2,26,615
2019,2,26,479
2020,2,26,797
2021,2,26,752
2022,2,26,743
2015,3,26,919
2016,3,26,1386
2017,3,26,1239
2018,3,26,599
2019,3,26,563
2020,3,26,754
2021,3,26,811
2022,3,26,823
2015,4,26,855
2016,4,26,1663
2017,4,26,830
2018,4,26,610
2019,4,26,534
2020,4,26,704
2021,4,26,702
2022,4,26,708
2015,5,26,804
2016,5,26,1734
2017,5,26,1051
2018,5,26,702
2019,5,26,581
2020,5,26,822
2021,5,26,705
2022,5,26,723
2015,6,26,864
2016,6,26,2387
2017,6,26,952
2018,6,26,629
2019,6,26,427
2020,6,26,751
2021,6,26,639
2022,6,26,628
2015,7,26,744
2016,7,26,2435
2017,7,26,709
2018,7,26,546
2019,7,26,519
2020,7,26,961
2021,7,26,653
2015,8,26,673
2016,8,26,829
2017,8,26,1064
2018,8,26,601
2019,8,26,584
2020,8,26,697
2021,8,26,700
2015,9,26,821
2016,9,26,876
2017,9,26,816
2018,9,26,527
2019,9,26,742
2020,9,26,802
2021,9,26,894
2015,10,26,898
2016,10,26,808
2017,10,26,913
2018,10,26,769
2019,10,26,763
2020,10,26,707
2021,10,26,868
2015,11,26,828
2016,11,26,676
2017,11,26,683
2018,11,26,625
2019,11,26,714
2020,11,26,709
2021,11,26,865
2015,12,26,913
2016,12,26,683
2017,12,26,454
2018,12,26,600
2019,12,26,859
2020,12,26,579
2021,12,26,706
2015,1,27,1435
2016,1,27,1474
2017,1,27,1999
2018,1,27,2134
2019,1,27,1939
2020,1,27,1585
2021,1,27,948
2022,1,27,860
2015,2,27,1300
2016,2,27,1400
2017,2,27,1879
2018,2,27,2073
2019,2,27,1694
2020,2,27,1355
2021,2,27,941
2022,2,27,849
2015,3,27,1471
2016,3,27,1671
2017,3,27,2116
2018,3,27,2007
2019,3,27,1807
2020,3,27,1259
2021,3,27,1040
2022,3,27,931
2015,4,27,1550
2016,4,27,1667
2017,4,27,2133
2018,4,27,2146
2019,4,27,1619
2020,4,27,648
2021,4,27,834
2022,4,27,856
2015,5,27,1584
2016,5,27,1785
2017,5,27,2439
2018,5,27,2180
2019,5,27,1821
2020,5,27,592
2021,5,27,951
2022,5,27,813
2015,6,27,1524
2016,6,27,1920
2017,6,27,2380
2018,6,27,2061
2019,6,27,1745
2020,6,27,892
2021,6,27,1093
2022,6,27,820
2015,7,27,1606
2016,7,27,2176
2017,7,27,2242
2018,7,27,2104
2019,7,27,1919
2020,7,27,1040
2021,7,27,1134
2015,8,27,1497
2016,8,27,2154
2017,8,27,2287
2018,8,27,2194
2019,8,27,1619
2020,8,27,1133
2021,8,27,951
2015,9,27,1562
2016,9,27,2275
2017,9,27,2001
2018,9,27,1973
2019,9,27,1502
2020,9,27,1080
2021,9,27,1040
2015,10,27,1444
2016,10,27,2424
2017,10,27,2177
2018,10,27,2219
2019,10,27,1634
2020,10,27,1170
2021,10,27,1057
2015,11,27,1589
2016,11,27,2253
2017,11,27,2054
2018,11,27,2116
2019,11,27,1495
2020,11,27,1091
2021,11,27,984
2015,12,27,1529
2016,12,27,1979
2017,12,27,1762
2018,12,27,1852
2019,12,27,1373
2020,12,27,1116
2021,12,27,954
2015,1,28,1584
2016,1,28,1293
2017,1,28,1363
2018,1,28,1209
2019,1,28,1148
2020,1,28,983
2021,1,28,691
2022,1,28,639
2015,2,28,1671
2016,2,28,1266
2017,2,28,1217
2018,2,28,1213
2019,2,28,1074
2020,2,28,900
2021,2,28,577
2022,2,28,634
2015,3,28,1737
2016,3,28,1232
2017,3,28,1311
2018,3,28,1206
2019,3,28,1216
2020,3,28,831
2021,3,28,771
2022,3,28,774
2015,4,28,1670
2016,4,28,1299
2017,4,28,1224
2018,4,28,1121
2019,4,28,1081
2020,4,28,519
2021,4,28,736
2022,4,28,689
2015,5,28,1530
2016,5,28,1322
2017,5,28,1370
2018,5,28,1200
2019,5,28,1144
2020,5,28,575
2021,5,28,763
2022,5,28,665
2015,6,28,1707
2016,6,28,1224
2017,6,28,1390
2018,6,28,1148
2019,6,28,1053
2020,6,28,741
2021,6,28,758
2022,6,28,669
2015,7,28,1535
2016,7,28,1135
2017,7,28,1247
2018,7,28,1150
2019,7,28,1088
2020,7,28,607
2021,7,28,706
2015,8,28,1537
2016,8,28,1256
2017,8,28,1305
2018,8,28,1330
2019,8,28,1114
2020,8,28,669
2021,8,28,737
2015,9,28,1739
2016,9,28,1285
2017,9,28,1404
2018,9,28,1141
2019,9,28,1118
2020,9,28,688
2021,9,28,736
2015,10,28,1719
2016,10,28,1379
2017,10,28,1699
2018,10,28,1274
2019,10,28,1130
2020,10,28,810
2021,10,28,802
2015,11,28,1415
2016,11,28,1383
2017,11,28,1458
2018,11,28,1049
2019,11,28,953
2020,11,28,659
2021,11,28,774
2015,12,28,1429
2016,12,28,1467
2017,12,28,1187
2018,12,28,1057
2019,12,28,900
2020,12,28,659
2021,12,28,762
2015,1,29,405
2016,1,29,402
2017,1,29,439
2018,1,29,406
2019,1,29,298
2020,1,29,188
2021,1,29,214
2022,1,29,266
2015,2,29,344
2016,2,29,383
2017,2,29,435
2018,2,29,373
2019,2,29,234
2020,2,29,192
2021,2,29,209
2022,2,29,233
2015,3,29,411
2016,3,29,399
2017,3,29,529
2018,3,29,392
2019,3,29,267
2020,3,29,186
2021,3,29,261
2022,3,29,250
2015,4,29,354
2016,4,29,408
2017,4,29,404
2018,4,29,339
2019,4,29,286
2020,4,29,176
2021,4,29,214
2022,4,29,213
2015,5,29,359
2016,5,29,399
2017,5,29,448
2018,5,29,348
2019,5,29,222
2020,5,29,193
2021,5,29,241
2022,5,29,250
2015,6,29,408
2016,6,29,381
2017,6,29,438
2018,6,29,324
2019,6,29,219
2020,6,29,208
2021,6,29,252
2022,6,29,237
2015,7,29,425
2016,7,29,388
2017,7,29,461
2018,7,29,330
2019,7,29,218
2020,7,29,244
2021,7,29,309
2015,8,29,447
2016,8,29,385
2017,8,29,463
2018,8,29,345
2019,8,29,211
2020,8,29,265
2021,8,29,272
2015,9,29,366
2016,9,29,367
2017,9,29,432
2018,9,29,332
2019,9,29,219
2020,9,29,234
2021,9,29,272
2015,10,29,411
2016,10,29,403
2017,10,29,465
2018,10,29,409
2019,10,29,226
2020,10,29,230
2021,10,29,258
2015,11,29,382
2016,11,29,387
2017,11,29,413
2018,11,29,347
2019,11,29,213
2020,11,29,242
2021,11,29,222
2015,12,29,424
2016,12,29,401
2017,12,29,433
2018,12,29,351
2019,12,29,209
2020,12,29,257
2021,12,29,279
2015,1,30,1369
2016,1,30,1055
2017,1,30,2727
2018,1,30,2054
2019,1,30,2161
2020,1,30,2205
2021,1,30,1936
2022,1,30,1635
2015,2,30,1478
2016,2,30,1144
2017,2,30,2212
2018,2,30,2068
2019,2,30,2497
2020,2,30,2185
2021,2,30,1806
2022,2,30,1678
2015,3,30,1807
2016,3,30,1419
2017,3,30,2472
2018,3,30,2277
2019,3,30,2766
2020,3,30,2147
2021,3,30,2047
2022,3,30,1954
2015,4,30,1593
2016,4,30,1379
2017,4,30,2231
2018,4,30,2319
2019,4,30,2584
2020,4,30,1469
2021,4,30,1981
2022,4,30,1640
2015,5,30,1523
2016,5,30,1370
2017,5,30,2453
2018,5,30,1995
2019,5,30,2599
2020,5,30,1376
2021,5,30,1947
2022,5,30,1648
2015,6,30,1597
2016,6,30,1254
2017,6,30,2409
2018,6,30,1881
2019,6,30,2343
2020,6,30,1828
2021,6,30,1968
2022,6,30,1620
2015,7,30,1431
2016,7,30,1342
2017,7,30,2201
2018,7,30,1866
2019,7,30,2515
2020,7,30,1772
2021,7,30,1879
2015,8,30,1559
2016,8,30,1415
2017,8,30,2509
2018,8,30,1893
2019,8,30,2298
2020,8,30,1750
2021,8,30,1796
2015,9,30,1754
2016,9,30,1608
2017,9,30,2367
2018,9,30,1847
2019,9,30,2375
2020,9,30,1935
2021,9,30,1880
2015,10,30,1597
2016,10,30,1600
2017,10,30,2516
2018,10,30,1824
2019,10,30,2734
2020,10,30,2069
2021,10,30,1817
2015,11,30,1353
2016,11,30,1880
2017,11,30,2121
2018,11,30,1812
2019,11,30,2665
2020,11,30,1933
2021,11,30,1748
2015,12,30,780
2016,12,30,1436
2017,12,30,2044
2018,12,30,1759
2019,12,30,2350
2020,12,30,1760
2021,12,30,1892
2015,1,31,349
2016,1,31,265
2017,1,31,252
2018,1,31,140
2019,1,31,180
2020,1,31,133
2021,1,31,36
2022,1,31,23
2015,2,31,261
2016,2,31,225
2017,2,31,210
2018,2,31,149
2019,2,31,163
2020,2,31,71
2021,2,31,28
2022,2,31,21
2015,3,31,264
2016,3,31,220
2017,3,31,221
2018,3,31,196
2019,3,31,247
2020,3,31,55
2021,3,31,19
2022,3,31,31
2015,4,31,293
2016,4,31,221
2017,4,31,179
2018,4,31,166
2019,4,31,297
2020,4,31,36
2021,4,31,25
2022,4,31,36
2015,5,31,242
2016,5,31,172
2017,5,31,161
2018,5,31,192
2019,5,31,316
2020,5,31,30
2021,5,31,23
2022,5,31,39
2015,6,31,250
2016,6,31,193
2017,6,31,198
2018,6,31,190
2019,6,31,265
2020,6,31,55
2021,6,31,23
2022,6,31,40
2015,7,31,308
2016,7,31,246
2017,7,31,186
2018,7,31,198
2019,7,31,298
2020,7,31,22
2021,7,31,35
2015,8,31,387
2016,8,31,236
2017,8,31,164
2018,8,31,216
2019,8,31,196
2020,8,31,32
2021,8,31,29
2015,9,31,301
2016,9,31,195
2017,9,31,179
2018,9,31,179
2019,9,31,174
2020,9,31,31
2021,9,31,25
2015,10,31,318
2016,10,31,255
2017,10,31,175
2018,10,31,215
2019,10,31,155
2020,10,31,39
2021,10,31,34
2015,11,31,333
2016,11,31,244
2017,11,31,149
2018,11,31,295
2019,11,31,187
2020,11,31,33
2021,11,31,41
2015,12,31,319
2016,12,31,192
2017,12,31,144
2018,12,31,235
2019,12,31,147
2020,12,31,46
2021,12,31,34
2015,1,32,614
2016,1,32,584
2017,1,32,562
2018,1,32,681
2019,1,32,621
2020,1,32,712
2021,1,32,504
2022,1,32,494
2015,2,32,663
2016,2,32,600
2017,2,32,534
2018,2,32,717
2019,2,32,604
2020,2,32,591
2021,2,32,453
2022,2,32,460
2015,3,32,684
2016,3,32,541
2017,3,32,638
2018,3,32,689
2019,3,32,570
2020,3,32,575
2021,3,32,541
2022,3,32,471
2015,4,32,569
2016,4,32,618
2017,4,32,597
2018,4,32,731
2019,4,32,595
2020,4,32,366
2021,4,32,503
2022,4,32,454
2015,5,32,622
2016,5,32,625
2017,5,32,639
2018,5,32,649
2019,5,32,613
2020,5,32,402
2021,5,32,483
2022,5,32,533
2015,6,32,648
2016,6,32,551
2017,6,32,629
2018,6,32,603
2019,6,32,574
2020,6,32,472
2021,6,32,501
2022,6,32,575
2015,7,32,625
2016,7,32,507
2017,7,32,616
2018,7,32,658
2019,7,32,644
2020,7,32,495
2021,7,32,463
2015,8,32,626
2016,8,32,592
2017,8,32,719
2018,8,32,689
2019,8,32,586
2020,8,32,472
2021,8,32,508
2015,9,32,598
2016,9,32,611
2017,9,32,675
2018,9,32,547
2019,9,32,654
2020,9,32,483
2021,9,32,497
2015,10,32,636
2016,10,32,599
2017,10,32,627
2018,10,32,639
2019,10,32,669
2020,10,32,480
2021,10,32,538
2015,11,32,590
2016,11,32,594
2017,11,32,572
2018,11,32,553
2019,11,32,635
2020,11,32,420
2021,11,32,618
2015,12,32,511
2016,12,32,625
2017,12,32,540
2018,12,32,577
2019,12,32,613
2020,12,32,424
2021,12,32,514
2015,1,0,55171
2016,1,0,51141
2017,1,0,65727
2018,1,0,69356
2019,1,0,68713
2020,1,0,61787
2021,1,0,46749
2022,1,0,49332
2015,2,0,52765
2016,2,0,52991
2017,2,0,58732
2018,2,0,64586
2019,2,0,62662
2020,2,0,57187
2021,2,0,45275
2022,2,0,47204
2015,3,0,56378
2016,3,0,56406
2017,3,0,67209
2018,3,0,68180
2019,3,0,66538
2020,3,0,56505
2021,3,0,52140
2022,3,0,53043
2015,4,0,52897
2016,4,0,55535
2017,4,0,61369
2018,4,0,67358
2019,4,0,63995
2020,4,0,41278
2021,4,0,49146
2022,4,0,48846
2015,5,0,54041
2016,5,0,56005
2017,5,0,67152
2018,5,0,69089
2019,5,0,66422
2020,5,0,41645
2021,5,0,50101
2022,5,0,51761
2015,6,0,54142
2016,6,0,57266
2017,6,0,67675
2018,6,0,65724
2019,6,0,62402
2020,6,0,45588
2021,6,0,51508
2022,6,0,51544
2015,7,0,54351
2016,7,0,56660
