"ANIO","CVE_ENT","CVE_MES","DELITOS","POB","INDICADOR"
2017,18,11,1,1233716,0.0810559318352036
2017,19,11,2,5375246,0.0372075994289378
2017,19,10,3,5375246,0.0558113991434066
2017,19,3,4,5375246,0.0744151988578755
2017,19,12,2,5375246,0.0372075994289378
2017,19,8,3,5375246,0.0558113991434066
2017,19,6,3,5375246,0.0558113991434066
2017,19,9,3,5375246,0.0558113991434066
2017,19,5,4,5375246,0.0744151988578755
2017,19,1,2,5375246,0.0372075994289378
2017,19,0,35,5375246,0.651132990006411
2017,19,4,3,5375246,0.0558113991434066
2017,19,7,2,5375246,0.0372075994289378
2017,19,2,4,5375246,0.0744151988578755
2017,2,0,13,3462872,0.375410930580166
2017,2,1,1,3462872,0.028877763890782
2017,2,4,0,3462872,0
2017,2,3,2,3462872,0.057755527781564
2017,2,5,1,3462872,0.028877763890782
2017,2,11,1,3462872,0.028877763890782
2017,2,12,3,3462872,0.086633291672346
2017,2,8,0,3462872,0
2017,2,2,3,3462872,0.086633291672346
2017,2,9,1,3462872,0.028877763890782
2017,2,7,0,3462872,0
2017,2,10,1,3462872,0.028877763890782
2017,2,6,0,3462872,0
2017,20,6,2,4072328,0.0491119575829845
2017,20,1,4,4072328,0.098223915165969
2017,20,0,51,4072328,1.2523549183661
2017,20,8,5,4072328,0.122779893957461
2017,20,4,10,4072328,0.245559787914922
2017,20,3,2,4072328,0.0491119575829845
2017,20,9,4,4072328,0.098223915165969
2017,20,10,2,4072328,0.0491119575829845
2017,20,5,4,4072328,0.098223915165969
2017,20,11,6,4072328,0.147335872748953
2017,20,7,1,4072328,0.0245559787914922
2017,20,12,7,4072328,0.171891851540446
2017,20,2,4,4072328,0.098223915165969
2017,21,4,2,6413391,0.0311847507816068
2017,21,5,1,6413391,0.0155923753908034
2017,21,3,0,6413391,0
2017,21,12,3,6413391,0.0467771261724102
2017,21,6,3,6413391,0.0467771261724102
2017,21,0,35,6413391,0.545733138678119
2017,21,10,4,6413391,0.0623695015632136
2017,21,1,4,6413391,0.0623695015632136
