"ANIO","CVE_ENT","CVE_MES","DELITOS","POB","INDICADOR"
2015,0,1,1197,121347800,0.986420849821752
2015,0,6,1360,121347800,1.12074549353182
2015,0,12,1366,121347800,1.12568995894446
2015,0,3,1235,121347800,1.01773579743514
2015,0,7,1360,121347800,1.12074549353182
2015,0,5,1410,121347800,1.16194937197048
2015,0,4,1297,121347800,1.06882860669909
2015,0,2,1218,121347800,1.00372647876599
2015,0,8,1516,121347800,1.24930159426046
2015,0,11,1426,121347800,1.17513461307086
2015,0,0,16120,121347800,13.2841304086271
2015,0,10,1352,121347800,1.11415287298163
2015,0,9,1383,121347800,1.1396992776136
2015,1,1,6,1331825,0.450509639029152
2015,1,6,4,1331825,0.300339759352768
2015,1,8,3,1331825,0.225254819514576
2015,1,12,2,1331825,0.150169879676384
2015,1,2,1,1331825,0.0750849398381919
2015,1,0,38,1331825,2.85322771385129
2015,1,5,4,1331825,0.300339759352768
2015,1,4,4,1331825,0.300339759352768
2015,1,3,4,1331825,0.300339759352768
2015,1,9,4,1331825,0.300339759352768
2015,1,11,2,1331825,0.150169879676384
2015,1,10,2,1331825,0.150169879676384
2015,1,7,2,1331825,0.150169879676384
2015,10,12,22,1781575,1.23486241106886
2015,10,1,17,1781575,0.954211863098663
2015,10,7,22,1781575,1.23486241106886
2015,10,0,236,1781575,13.2467058641932
2015,10,2,20,1781575,1.12260219188078
2015,10,11,14,1781575,0.785821534316546
2015,10,10,14,1781575,0.785821534316546
2015,10,4,28,1781575,1.57164306863309
2015,10,8,15,1781575,0.841951643910585
2015,10,5,21,1781575,1.17873230147482
2015,10,3,31,1781575,1.74003339741521
2015,10,6,19,1781575,1.06647208228674
2015,10,9,13,1781575,0.729691424722507
2015,11,1,62,5930618,1.04542224773202
2015,11,6,82,5930618,1.38265523087139
2015,11,9,88,5930618,1.4838251258132
2015,11,8,91,5930618,1.5344100732841
2015,11,12,69,5930618,1.1634537918308
2015,11,2,64,5930618,1.07914554604596
2015,11,10,86,5930618,1.45010182749926
2015,11,5,66,5930618,1.1128688443599
2015,11,0,863,5930618,14.5516032224635
2015,11,3,59,5930618,0.994837300261119
2015,11,11,68,5930618,1.14659214267383
2015,11,4,68,5930618,1.14659214267383
2015,11,7,60,5930618,1.01169894941809
2015,12,4,194,3576592,5.4241579693742
2015,12,2,140,3576592,3.91434080264117
2015,12,0,2016,3576592,56.3665075580329
2015,12,1,138,3576592,3.85842164831773
2015,12,3,155,3576592,4.33373446006701
2015,12,7,179,3576592,5.00476431194836
2015,12,9,163,3576592,4.5574110773608
2015,12,5,175,3576592,4.89292600330147
2015,12,11,173,3576592,4.83700684897802
2015,12,10,167,3576592,4.66924938600769
2015,12,12,192,3576592,5.36823881505075
2015,12,6,141,3576592,3.9423003798029
2015,12,8,199,3576592,5.56395585518281
2015,13,8,15,2899495,0.517331466341553
2015,13,10,20,2899495,0.689775288455403
2015,13,0,146,2899495,5.03535960572445
2015,13,12,14,2899495,0.482842701918782
2015,13,1,4,2899495,0.137955057691081
2015,13,7,11,2899495,0.379376408650472
2015,13,2,16,2899495,0.551820230764323
2015,13,9,21,2899495,0.724264052878174
2015,13,4,7,2899495,0.241421350959391
2015,13,11,12,2899495,0.413865173073242
2015,13,6,5,2899495,0.172443822113851
2015,13,3,13,2899495,0.448353937496012
2015,13,5,8,2899495,0.275910115382161
2015,14,0,957,7963314,12.0176097539291
2015,14,1,79,7963314,0.992049290031763
2015,14,12,98,7963314,1.23064342307738
2015,14,10,88,7963314,1.10506756357969
2015,14,2,68,7963314,0.853915844584302
2015,14,7,88,7963314,1.10506756357969
2015,14,8,80,7963314,1.00460687598153
2015,14,3,52,7963314,0.652994469387996
2015,14,4,78,7963314,0.979491704081994
2015,14,9,82,7963314,1.02972204788107
2015,14,5,73,7963314,0.916703774333148
2015,14,11,96,7963314,1.20552825117784
2015,14,6,75,7963314,0.941818946232687
2015,15,1,167,16453628,1.01497371886614
2015,15,9,188,16453628,1.14260514459182
2015,15,12,179,16453628,1.08790596213796
2015,15,3,167,16453628,1.01497371886614
2015,15,10,161,16453628,0.978507597230228
2015,15,0,2021,16453628,12.2830053043621
2015,15,2,146,16453628,0.887342293140455
2015,15,7,146,16453628,0.887342293140455
2015,15,4,179,16453628,1.08790596213796
2015,15,6,182,16453628,1.10613902295591
2015,15,8,154,16453628,0.935963788655001
2015,15,5,185,16453628,1.12437208377386
2015,15,11,167,16453628,1.01497371886614
2015,16,0,766,4644732,16.4918018951363
2015,16,1,57,4644732,1.22719674676601
2015,16,6,66,4644732,1.42096465415012
2015,16,8,79,4644732,1.70085163148272
2015,16,12,86,4644732,1.85156000389258
2015,16,2,46,4644732,0.99036930440766
2015,16,9,55,4644732,1.18413721179177
2015,16,5,60,4644732,1.29178604922738
2015,16,4,53,4644732,1.14107767681752
2015,16,3,44,4644732,0.947309769433414
2015,16,10,73,4644732,1.57167302655998
2015,16,11,73,4644732,1.57167302655998
2015,16,7,74,4644732,1.59320279404711
2015,17,8,42,1930505,2.1755965408015
2015,17,3,59,1930505,3.05619514064973
2015,17,0,480,1930505,24.8639604663029
2015,17,5,32,1930505,1.65759736442019
2015,17,6,43,1930505,2.22739645843963
2015,17,12,48,1930505,2.48639604663029
2015,17,2,37,1930505,1.91659695261085
2015,17,1,29,1930505,1.5021976115058
2015,17,7,38,1930505,1.96839687024898
2015,17,10,31,1930505,1.60579744678206
2015,17,9,48,1930505,2.48639604663029
2015,17,4,33,1930505,1.70939728205832
2015,17,11,40,1930505,2.07199670552524
2015,18,6,11,1195482,0.92013095973005
2015,18,8,12,1195482,1.00377922879642
2015,18,12,4,1195482,0.334593076265473
2015,18,1,5,1195482,0.418241345331841
2015,18,9,6,1195482,0.501889614398209
2015,18,7,9,1195482,0.752834421597314
2015,18,5,4,1195482,0.334593076265473
2015,18,10,5,1195482,0.418241345331841
2015,18,0,83,1195482,6.94280633250856
2015,18,4,7,1195482,0.585537883464577
2015,18,2,5,1195482,0.418241345331841
2015,18,3,7,1195482,0.585537883464577
2015,18,11,8,1195482,0.669186152530946
2015,19,1,34,5205425,0.653164727183659
2015,19,8,36,5205425,0.691586181723875
2015,19,0,450,5205425,8.64482727154843
2015,19,10,50,5205425,0.960536363505381
2015,19,6,55,5205425,1.05658999985592
2015,19,3,33,5205425,0.633953999913552
2015,19,12,31,5205425,0.595532545373336
2015,19,7,33,5205425,0.633953999913552
2015,19,2,31,5205425,0.595532545373336
2015,19,9,49,5205425,0.941325636235274
2015,19,11,25,5205425,0.480268181752691
2015,19,4,32,5205425,0.614743272643444
2015,19,5,41,5205425,0.787639818074413
2015,2,0,821,3357794,24.4505767774914
2015,2,9,86,3357794,2.56120536280665
2015,2,5,75,3357794,2.23360932802906
2015,2,11,78,3357794,2.32295370115022
2015,2,2,56,3357794,1.66776163159503
2015,2,1,49,3357794,1.45929142764565
2015,2,6,76,3357794,2.26339078573611
2015,2,12,68,3357794,2.02513912407968
2015,2,3,56,3357794,1.66776163159503
2015,2,7,72,3357794,2.14426495490789
2015,2,4,60,3357794,1.78688746242325
2015,2,10,68,3357794,2.02513912407968
2015,2,8,77,3357794,2.29317224344317
2015,20,1,0,4019224,0
2015,20,6,0,4019224,0
2015,20,8,41,4019224,1.0200974118387
2015,20,3,0,4019224,0
2015,20,10,0,4019224,0
2015,20,2,47,4019224,1.16937995991266
2015,20,12,0,4019224,0
2015,20,0,201,4019224,5.00096536047754
2015,20,4,0,4019224,0
2015,20,11,57,4019224,1.41818420670259
2015,20,7,0,4019224,0
2015,20,5,56,4019224,1.39330378202359
2015,20,9,0,4019224,0
2015,21,0,493,6274482,7.85722231731639
2015,21,1,39,6274482,0.621565254311033
2015,21,6,39,6274482,0.621565254311033
2015,21,8,47,6274482,0.749065819297912
2015,21,3,37,6274482,0.589690113064314
2015,21,2,35,6274482,0.557814971817594
2015,21,12,32,6274482,0.510002259947514
2015,21,5,40,6274482,0.637502824934393
2015,21,4,38,6274482,0.605627683687673
2015,21,10,48,6274482,0.765003389921272
2015,21,9,43,6274482,0.685315536804472
2015,21,11,54,6274482,0.860628813661431
2015,21,7,41,6274482,0.653440395557753
2015,22,1,9,2069556,0.434875886422015
2015,22,8,13,2069556,0.628154058165133
