"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2018,9,6,0
2019,9,6,0
2020,9,6,0
2021,9,6,0
2015,10,6,0
2016,10,6,0
2017,10,6,0
2018,10,6,0
2019,10,6,0
2020,10,6,0
2021,10,6,0
2015,11,6,0
2016,11,6,0
2017,11,6,0
2018,11,6,0
2019,11,6,0
2020,11,6,0
2021,11,6,0
2015,12,6,0
2016,12,6,0
2017,12,6,0
2018,12,6,0
2019,12,6,0
2020,12,6,0
2021,12,6,0
2015,1,7,19
2016,1,7,5
2017,1,7,11
2018,1,7,3
2019,1,7,0
2020,1,7,2
2021,1,7,0
2022,1,7,0
2015,2,7,7
2016,2,7,9
2017,2,7,11
2018,2,7,7
2019,2,7,2
2020,2,7,0
2021,2,7,0
2022,2,7,1
2015,3,7,22
2016,3,7,11
2017,3,7,6
2018,3,7,2
2019,3,7,1
2020,3,7,2
2021,3,7,0
2022,3,7,1
2015,4,7,25
2016,4,7,5
2017,4,7,4
2018,4,7,5
2019,4,7,1
2020,4,7,1
2021,4,7,1
2022,4,7,0
2015,5,7,17
2016,5,7,3
2017,5,7,1
2018,5,7,3
2019,5,7,2
2020,5,7,0
2021,5,7,3
2022,5,7,1
2015,6,7,1
2016,6,7,2
2017,6,7,0
2018,6,7,4
2019,6,7,1
2020,6,7,0
2021,6,7,0
2022,6,7,0
2015,7,7,1
2016,7,7,4
2017,7,7,5
2018,7,7,0
2019,7,7,0
2020,7,7,6
2021,7,7,0
2015,8,7,6
2016,8,7,12
2017,8,7,6
2018,8,7,2
2019,8,7,2
2020,8,7,0
2021,8,7,0
2015,9,7,5
2016,9,7,7
2017,9,7,0
2018,9,7,1
2019,9,7,1
2020,9,7,2
2021,9,7,0
2015,10,7,36
2016,10,7,9
2017,10,7,6
2018,10,7,5
2019,10,7,0
2020,10,7,0
2021,10,7,0
2015,11,7,12
2016,11,7,10
2017,11,7,6
2018,11,7,1
2019,11,7,3
2020,11,7,0
2021,11,7,0
2015,12,7,15
2016,12,7,8
2017,12,7,3
2018,12,7,0
2019,12,7,0
2020,12,7,0
2021,12,7,0
2015,1,8,0
2016,1,8,5
2017,1,8,9
2018,1,8,4
2019,1,8,2
2020,1,8,1
2021,1,8,1
2022,1,8,3
2015,2,8,2
2016,2,8,1
2017,2,8,2
2018,2,8,4
2019,2,8,20
2020,2,8,4
2021,2,8,0
2022,2,8,2
2015,3,8,5
2016,3,8,1
2017,3,8,4
2018,3,8,8
2019,3,8,4
2020,3,8,4
2021,3,8,6
2022,3,8,6
2015,4,8,8
2016,4,8,1
2017,4,8,2
2018,4,8,0
2019,4,8,4
2020,4,8,1
2021,4,8,6
2022,4,8,24
2015,5,8,4
2016,5,8,3
2017,5,8,2
2018,5,8,3
2019,5,8,2
2020,5,8,2
2021,5,8,3
2022,5,8,9
2015,6,8,2
2016,6,8,1
2017,6,8,1
2018,6,8,7
2019,6,8,3
2020,6,8,5
2021,6,8,5
2022,6,8,5
2015,7,8,4
2016,7,8,1
2017,7,8,4
2018,7,8,3
2019,7,8,17
2020,7,8,3
2021,7,8,1
2015,8,8,2
2016,8,8,7
2017,8,8,2
2018,8,8,1
2019,8,8,7
2020,8,8,2
2021,8,8,0
2015,9,8,1
2016,9,8,6
2017,9,8,2
2018,9,8,3
2019,9,8,6
2020,9,8,3
2021,9,8,1
2015,10,8,0
2016,10,8,6
2017,10,8,1
2018,10,8,6
2019,10,8,11
2020,10,8,0
2021,10,8,1
2015,11,8,1
2016,11,8,1
2017,11,8,1
2018,11,8,2
2019,11,8,2
2020,11,8,3
2021,11,8,3
2015,12,8,2
2016,12,8,1
2017,12,8,1
2018,12,8,7
2019,12,8,3
2020,12,8,3
2021,12,8,5
2015,1,9,85
2016,1,9,7
2017,1,9,10
2018,1,9,3
2019,1,9,20
2020,1,9,9
2021,1,9,5
2022,1,9,14
2015,2,9,46
2016,2,9,116
2017,2,9,59
2018,2,9,3
2019,2,9,21
2020,2,9,4
2021,2,9,4
2022,2,9,13
2015,3,9,55
2016,3,9,12
2017,3,9,1
2018,3,9,8
2019,3,9,8
2020,3,9,12
2021,3,9,3
2022,3,9,16
2015,4,9,24
2016,4,9,58
2017,4,9,2
2018,4,9,5
2019,4,9,32
2020,4,9,6
2021,4,9,18
2022,4,9,12
2015,5,9,16
2016,5,9,2
2017,5,9,23
2018,5,9,11
2019,5,9,15
2020,5,9,8
2021,5,9,8
2022,5,9,9
2015,6,9,21
2016,6,9,42
2017,6,9,22
2018,6,9,14
2019,6,9,13
2020,6,9,8
2021,6,9,5
2022,6,9,27
2015,7,9,8
2016,7,9,27
2017,7,9,21
2018,7,9,11
2019,7,9,19
2020,7,9,6
2021,7,9,10
2015,8,9,2
2016,8,9,6
2017,8,9,12
2018,8,9,11
2019,8,9,24
2020,8,9,16
2021,8,9,4
2015,9,9,1
2016,9,9,10
2017,9,9,3
2018,9,9,12
2019,9,9,18
2020,9,9,19
2021,9,9,3
2015,10,9,81
2016,10,9,54
2017,10,9,12
2018,10,9,3
2019,10,9,18
2020,10,9,13
2021,10,9,5
2015,11,9,33
2016,11,9,2
2017,11,9,20
2018,11,9,11
2019,11,9,12
2020,11,9,8
2021,11,9,6
2015,12,9,7
2016,12,9,0
2017,12,9,2
2018,12,9,21
2019,12,9,11
2020,12,9,10
2021,12,9,4
2015,1,10,0
2016,1,10,0
2017,1,10,0
2018,1,10,0
2019,1,10,3
2020,1,10,0
2021,1,10,0
2022,1,10,0
2015,2,10,0
2016,2,10,0
2017,2,10,0
2018,2,10,0
2019,2,10,0
2020,2,10,0
2021,2,10,0
2022,2,10,0
2015,3,10,0
2016,3,10,0
2017,3,10,0
2018,3,10,0
2019,3,10,0
2020,3,10,0
2021,3,10,0
2022,3,10,0
2015,4,10,0
2016,4,10,0
2017,4,10,0
2018,4,10,0
2019,4,10,0
2020,4,10,0
2021,4,10,0
2022,4,10,0
2015,5,10,0
2016,5,10,0
2017,5,10,0
2018,5,10,0
2019,5,10,0
2020,5,10,0
2021,5,10,0
2022,5,10,0
2015,6,10,0
2016,6,10,0
2017,6,10,0
2018,6,10,0
2019,6,10,1
2020,6,10,2
2021,6,10,0
2022,6,10,0
2015,7,10,2
2016,7,10,0
2017,7,10,0
2018,7,10,0
2019,7,10,0
2020,7,10,0
2021,7,10,0
2015,8,10,0
2016,8,10,0
2017,8,10,0
2018,8,10,0
2019,8,10,0
2020,8,10,0
2021,8,10,0
2015,9,10,0
2016,9,10,0
2017,9,10,0
2018,9,10,0
2019,9,10,0
2020,9,10,0
2021,9,10,0
2015,10,10,0
2016,10,10,0
2017,10,10,0
2018,10,10,0
2019,10,10,0
2020,10,10,0
2021,10,10,0
2015,11,10,0
2016,11,10,0
2017,11,10,0
2018,11,10,0
2019,11,10,0
2020,11,10,0
2021,11,10,0
2015,12,10,0
2016,12,10,0
2017,12,10,0
2018,12,10,0
2019,12,10,0
2020,12,10,0
2021,12,10,0
2015,1,11,2
2016,1,11,2
2017,1,11,1
2018,1,11,1
2019,1,11,1
2020,1,11,0
2021,1,11,0
2022,1,11,0
2015,2,11,1
2016,2,11,1
2017,2,11,0
2018,2,11,3
2019,2,11,0
2020,2,11,0
2021,2,11,0
2022,2,11,0
2015,3,11,1
2016,3,11,1
2017,3,11,2
2018,3,11,1
2019,3,11,2
2020,3,11,0
2021,3,11,0
2022,3,11,1
2015,4,11,2
2016,4,11,2
2017,4,11,0
2018,4,11,0
2019,4,11,0
2020,4,11,1
2021,4,11,0
2022,4,11,0
2015,5,11,0
2016,5,11,0
2017,5,11,0
2018,5,11,1
2019,5,11,0
2020,5,11,0
2021,5,11,0
2022,5,11,0
2015,6,11,0
2016,6,11,1
2017,6,11,0
2018,6,11,1
2019,6,11,0
2020,6,11,0
2021,6,11,0
2022,6,11,0
2015,7,11,0
2016,7,11,0
2017,7,11,0
2018,7,11,0
2019,7,11,0
2020,7,11,0
2021,7,11,0
2015,8,11,0
2016,8,11,3
2017,8,11,0
2018,8,11,0
2019,8,11,0
2020,8,11,2
2021,8,11,0
2015,9,11,1
2016,9,11,0
2017,9,11,2
2018,9,11,0
2019,9,11,0
2020,9,11,0
2021,9,11,0
2015,10,11,0
2016,10,11,0
2017,10,11,0
2018,10,11,1
2019,10,11,1
2020,10,11,0
2021,10,11,0
2015,11,11,2
2016,11,11,1
2017,11,11,0
2018,11,11,0
2019,11,11,0
2020,11,11,0
2021,11,11,0
2015,12,11,1
2016,12,11,1
2017,12,11,0
2018,12,11,0
2019,12,11,0
2020,12,11,1
2021,12,11,0
2015,1,12,0
2016,1,12,0
2017,1,12,0
2018,1,12,0
2019,1,12,0
2020,1,12,3
2021,1,12,1
2022,1,12,1
2015,2,12,0
2016,2,12,0
2017,2,12,0
2018,2,12,0
2019,2,12,3
2020,2,12,0
2021,2,12,0
2022,2,12,0
2015,3,12,1
2016,3,12,1
2017,3,12,0
2018,3,12,0
2019,3,12,3
2020,3,12,3
2021,3,12,0
2022,3,12,0
2015,4,12,0
2016,4,12,1
2017,4,12,0
2018,4,12,1
2019,4,12,2
2020,4,12,2
2021,4,12,0
2022,4,12,0
2015,5,12,0
2016,5,12,0
2017,5,12,0
2018,5,12,1
2019,5,12,2
2020,5,12,0
2021,5,12,0
2022,5,12,1
2015,6,12,0
2016,6,12,3
2017,6,12,0
2018,6,12,2
2019,6,12,0
2020,6,12,4
2021,6,12,0
2022,6,12,0
2015,7,12,0
2016,7,12,0
2017,7,12,0
2018,7,12,0
2019,7,12,4
2020,7,12,3
2021,7,12,0
2015,8,12,1
2016,8,12,0
2017,8,12,1
2018,8,12,3
2019,8,12,2
2020,8,12,4
2021,8,12,1
2015,9,12,1
2016,9,12,0
2017,9,12,0
2018,9,12,0
2019,9,12,2
2020,9,12,2
2021,9,12,1
2015,10,12,0
2016,10,12,0
2017,10,12,0
2018,10,12,1
2019,10,12,1
2020,10,12,0
2021,10,12,1
2015,11,12,0
2016,11,12,0
2017,11,12,0
2018,11,12,4
2019,11,12,0
2020,11,12,1
2021,11,12,0
2015,12,12,0
2016,12,12,0
2017,12,12,2
2018,12,12,1
2019,12,12,1
2020,12,12,2
2021,12,12,0
2015,1,13,0
2016,1,13,0
2017,1,13,1
2018,1,13,0
2019,1,13,1
2020,1,13,2
2021,1,13,0
2022,1,13,0
2015,2,13,0
2016,2,13,0
2017,2,13,0
2018,2,13,4
2019,2,13,0
2020,2,13,0
2021,2,13,0
2022,2,13,2
2015,3,13,0
2016,3,13,0
2017,3,13,0
2018,3,13,1
2019,3,13,1
2020,3,13,3
2021,3,13,1
2022,3,13,3
2015,4,13,0
2016,4,13,0
2017,4,13,0
2018,4,13,3
2019,4,13,3
2020,4,13,3
2021,4,13,0
2022,4,13,2
2015,5,13,0
2016,5,13,4
2017,5,13,0
2018,5,13,1
2019,5,13,0
2020,5,13,0
2021,5,13,0
2022,5,13,4
2015,6,13,1
2016,6,13,0
2017,6,13,0
2018,6,13,1
2019,6,13,17
2020,6,13,0
2021,6,13,0
2022,6,13,2
2015,7,13,0
2016,7,13,1
2017,7,13,1
2018,7,13,1
2019,7,13,2
2020,7,13,0
2021,7,13,0
2015,8,13,0
2016,8,13,2
2017,8,13,0
2018,8,13,1
2019,8,13,0
2020,8,13,0
2021,8,13,2
2015,9,13,0
2016,9,13,1
2017,9,13,0
2018,9,13,2
2019,9,13,4
2020,9,13,0
2021,9,13,1
2015,10,13,1
2016,10,13,2
2017,10,13,0
2018,10,13,1
2019,10,13,0
2020,10,13,0
2021,10,13,3
2015,11,13,0
2016,11,13,1
2017,11,13,0
2018,11,13,0
2019,11,13,5
2020,11,13,1
2021,11,13,0
2015,12,13,0
2016,12,13,0
2017,12,13,1
2018,12,13,0
2019,12,13,0
2020,12,13,0
2021,12,13,3
2015,1,14,0
2016,1,14,0
2017,1,14,0
2018,1,14,0
2019,1,14,0
2020,1,14,0
2021,1,14,0
2022,1,14,0
2015,2,14,0
2016,2,14,0
2017,2,14,0
2018,2,14,0
2019,2,14,0
2020,2,14,0
2021,2,14,4
2022,2,14,1
2015,3,14,0
2016,3,14,0
2017,3,14,0
2018,3,14,1
2019,3,14,1
2020,3,14,2
2021,3,14,0
2022,3,14,0
2015,4,14,0
2016,4,14,5
2017,4,14,0
2018,4,14,0
2019,4,14,0
2020,4,14,4
2021,4,14,5
2022,4,14,0
2015,5,14,0
2016,5,14,0
2017,5,14,0
2018,5,14,0
2019,5,14,0
2020,5,14,2
2021,5,14,0
2022,5,14,0
2015,6,14,0
2016,6,14,0
2017,6,14,0
2018,6,14,0
2019,6,14,0
2020,6,14,0
2021,6,14,4
2022,6,14,0
2015,7,14,0
2016,7,14,0
2017,7,14,0
2018,7,14,0
2019,7,14,0
2020,7,14,1
2021,7,14,0
2015,8,14,0
2016,8,14,0
2017,8,14,0
2018,8,14,0
2019,8,14,0
2020,8,14,3
2021,8,14,0
2015,9,14,0
2016,9,14,0
2017,9,14,1
2018,9,14,0
2019,9,14,0
2020,9,14,12
2021,9,14,2
2015,10,14,0
2016,10,14,1
2017,10,14,0
2018,10,14,0
2019,10,14,3
2020,10,14,0
2021,10,14,1
2015,11,14,0
2016,11,14,0
2017,11,14,0
2018,11,14,0
2019,11,14,2
2020,11,14,3
2021,11,14,1
2015,12,14,0
2016,12,14,0
2017,12,14,0
2018,12,14,0
2019,12,14,0
2020,12,14,2
2021,12,14,0
2015,1,15,3
2016,1,15,5
2017,1,15,2
2018,1,15,3
2019,1,15,2
2020,1,15,6
2021,1,15,13
2022,1,15,17
2015,2,15,2
2016,2,15,11
2017,2,15,4
2018,2,15,4
2019,2,15,6
2020,2,15,9
2021,2,15,15
2022,2,15,41
2015,3,15,7
2016,3,15,9
2017,3,15,8
2018,3,15,2
2019,3,15,3
2020,3,15,5
2021,3,15,28
2022,3,15,28
2015,4,15,5
2016,4,15,10
2017,4,15,5
2018,4,15,4
2019,4,15,1
2020,4,15,9
2021,4,15,22
2022,4,15,13
2015,5,15,7
2016,5,15,7
2017,5,15,4
2018,5,15,6
2019,5,15,3
2020,5,15,6
2021,5,15,26
2022,5,15,26
2015,6,15,6
2016,6,15,5
2017,6,15,4
2018,6,15,1
2019,6,15,6
2020,6,15,16
2021,6,15,7
2022,6,15,16
2015,7,15,1
2016,7,15,4
2017,7,15,3
2018,7,15,1
2019,7,15,3
2020,7,15,7
2021,7,15,16
2015,8,15,3
2016,8,15,9
2017,8,15,4
2018,8,15,1
2019,8,15,20
2020,8,15,16
2021,8,15,27
2015,9,15,4
2016,9,15,5
2017,9,15,2
2018,9,15,1
2019,9,15,11
2020,9,15,19
2021,9,15,23
2015,10,15,3
2016,10,15,5
2017,10,15,2
2018,10,15,2
2019,10,15,14
2020,10,15,6
2021,10,15,19
2015,11,15,4
2016,11,15,4
2017,11,15,0
2018,11,15,5
2019,11,15,13
2020,11,15,7
2021,11,15,25
2015,12,15,4
2016,12,15,1
2017,12,15,6
2018,12,15,1
2019,12,15,3
2020,12,15,5
2021,12,15,14
2015,1,16,0
2016,1,16,1
2017,1,16,1
2018,1,16,0
2019,1,16,1
2020,1,16,2
2021,1,16,0
2022,1,16,0
2015,2,16,0
2016,2,16,0
2017,2,16,1
2018,2,16,0
2019,2,16,0
2020,2,16,0
2021,2,16,1
2022,2,16,2
2015,3,16,0
2016,3,16,0
2017,3,16,2
2018,3,16,0
2019,3,16,0
2020,3,16,2
2021,3,16,0
2022,3,16,0
2015,4,16,0
2016,4,16,0
2017,4,16,0
2018,4,16,3
2019,4,16,0
2020,4,16,4
2021,4,16,0
2022,4,16,0
2015,5,16,0
2016,5,16,1
2017,5,16,0
2018,5,16,1
2019,5,16,0
2020,5,16,1
2021,5,16,1
2022,5,16,15
2015,6,16,1
2016,6,16,1
2017,6,16,0
2018,6,16,0
2019,6,16,1
2020,6,16,0
2021,6,16,1
2022,6,16,0
2015,7,16,0
2016,7,16,0
2017,7,16,0
2018,7,16,1
2019,7,16,0
2020,7,16,0
2021,7,16,0
2015,8,16,0
2016,8,16,0
2017,8,16,0
2018,8,16,0
2019,8,16,1
2020,8,16,3
2021,8,16,2
2015,9,16,5
2016,9,16,0
2017,9,16,1
2018,9,16,2
2019,9,16,2
2020,9,16,0
2021,9,16,0
2015,10,16,1
2016,10,16,1
2017,10,16,2
2018,10,16,2
2019,10,16,3
2020,10,16,0
2021,10,16,0
2015,11,16,0
2016,11,16,2
2017,11,16,1
2018,11,16,7
2019,11,16,1
2020,11,16,0
2021,11,16,0
2015,12,16,2
2016,12,16,0
2017,12,16,1
2018,12,16,2
2019,12,16,1
2020,12,16,0
2021,12,16,3
2015,1,17,0
2016,1,17,2
2017,1,17,0
2018,1,17,1
2019,1,17,0
2020,1,17,1
2021,1,17,0
2022,1,17,0
2015,2,17,1
2016,2,17,4
2017,2,17,1
2018,2,17,0
2019,2,17,1
2020,2,17,0
2021,2,17,0
2022,2,17,1
2015,3,17,0
2016,3,17,0
2017,3,17,2
2018,3,17,2
2019,3,17,0
2020,3,17,0
2021,3,17,0
2022,3,17,0
2015,4,17,1
2016,4,17,1
2017,4,17,0
2018,4,17,0
2019,4,17,0
2020,4,17,0
2021,4,17,1
2022,4,17,0
2015,5,17,1
2016,5,17,0
2017,5,17,1
2018,5,17,0
2019,5,17,0
2020,5,17,0
2021,5,17,0
2022,5,17,2
2015,6,17,0
2016,6,17,1
2017,6,17,0
2018,6,17,0
2019,6,17,0
2020,6,17,0
2021,6,17,0
2022,6,17,12
2015,7,17,5
2016,7,17,1
2017,7,17,2
2018,7,17,2
2019,7,17,1
2020,7,17,0
2021,7,17,1
2015,8,17,1
2016,8,17,1
2017,8,17,2
2018,8,17,0
2019,8,17,3
2020,8,17,0
2021,8,17,0
2015,9,17,3
2016,9,17,2
2017,9,17,1
2018,9,17,0
2019,9,17,0
2020,9,17,0
2021,9,17,0
2015,10,17,1
2016,10,17,1
2017,10,17,1
2018,10,17,0
2019,10,17,1
2020,10,17,0
2021,10,17,0
2015,11,17,2
2016,11,17,0
2017,11,17,0
2018,11,17,0
2019,11,17,0
2020,11,17,0
2021,11,17,1
2015,12,17,3
2016,12,17,0
2017,12,17,0
2018,12,17,0
2019,12,17,0
2020,12,17,0
2021,12,17,0
2015,1,18,0
2016,1,18,0
2017,1,18,0
2018,1,18,0
2019,1,18,0
2020,1,18,0
2021,1,18,0
2022,1,18,0
2015,2,18,0
2016,2,18,0
2017,2,18,0
2018,2,18,0
2019,2,18,0
2020,2,18,0
2021,2,18,0
2022,2,18,0
2015,3,18,0
2016,3,18,0
2017,3,18,0
