"ANIO","CVE_MES","CVE_ENT","INDICADOR"
2019,5,2,8815
2020,5,2,6247
2021,5,2,7981
2022,5,2,9621
2015,6,2,10651
2016,6,2,8673
2017,6,2,9397
2018,6,2,8833
2019,6,2,8818
2020,6,2,6799
2021,6,2,8360
2022,6,2,9754
2015,7,2,10695
2016,7,2,8424
2017,7,2,9791
2018,7,2,8575
2019,7,2,9285
2020,7,2,8088
2021,7,2,8860
2015,8,2,10861
2016,8,2,9270
2017,8,2,9881
2018,8,2,8682
2019,8,2,9210
2020,8,2,8222
2021,8,2,8785
2015,9,2,10465
2016,9,2,8940
2017,9,2,9502
2018,9,2,8241
2019,9,2,8599
2020,9,2,8001
2021,9,2,8273
2015,10,2,10621
2016,10,2,9544
2017,10,2,9301
2018,10,2,8712
2019,10,2,9683
2020,10,2,8259
2021,10,2,8462
2015,11,2,9731
2016,11,2,8540
2017,11,2,8747
2018,11,2,8080
2019,11,2,8828
2020,11,2,7743
2021,11,2,8267
2015,12,2,9525
2016,12,2,9082
2017,12,2,8434
2018,12,2,7831
2019,12,2,8699
2020,12,2,7532
2021,12,2,8027
2015,1,3,1750
2016,1,3,1818
2017,1,3,2138
2018,1,3,1951
2019,1,3,1891
2020,1,3,1776
2021,1,3,1281
2022,1,3,1401
2015,2,3,1688
2016,2,3,1966
2017,2,3,1963
2018,2,3,1759
2019,2,3,1771
2020,2,3,1664
2021,2,3,1486
2022,2,3,1451
2015,3,3,1843
2016,3,3,1880
2017,3,3,1954
2018,3,3,1954
2019,3,3,1906
2020,3,3,1792
2021,3,3,1632
2022,3,3,1802
2015,4,3,1769
2016,4,3,1910
2017,4,3,1798
2018,4,3,1821
2019,4,3,1897
2020,4,3,1039
2021,4,3,1599
2022,4,3,1761
2015,5,3,1762
2016,5,3,1946
2017,5,3,2130
2018,5,3,1993
2019,5,3,1876
2020,5,3,1153
2021,5,3,1697
2022,5,3,1847
2015,6,3,1815
2016,6,3,2105
2017,6,3,2262
2018,6,3,2098
2019,6,3,1948
2020,6,3,1603
2021,6,3,1616
2022,6,3,1901
2015,7,3,1596
2016,7,3,2110
2017,7,3,1991
2018,7,3,1979
2019,7,3,2031
2020,7,3,1607
2021,7,3,1429
2015,8,3,1720
2016,8,3,2305
2017,8,3,2074
2018,8,3,1930
2019,8,3,1997
2020,8,3,1454
2021,8,3,1620
2015,9,3,1863
2016,9,3,2088
2017,9,3,1936
2018,9,3,1881
2019,9,3,1926
2020,9,3,1713
2021,9,3,1458
2015,10,3,1833
2016,10,3,2225
2017,10,3,2248
2018,10,3,2250
2019,10,3,1946
2020,10,3,1601
2021,10,3,1662
2015,11,3,1946
2016,11,3,2126
2017,11,3,1937
2018,11,3,1943
2019,11,3,1795
2020,11,3,1482
2021,11,3,1617
2015,12,3,1830
2016,12,3,2127
2017,12,3,1743
2018,12,3,1879
2019,12,3,1660
2020,12,3,1370
2021,12,3,1580
2015,1,4,116
2016,1,4,179
2017,1,4,174
2018,1,4,164
2019,1,4,195
2020,1,4,202
2021,1,4,178
2022,1,4,1952
2015,2,4,127
2016,2,4,170
2017,2,4,181
2018,2,4,178
2019,2,4,200
2020,2,4,185
2021,2,4,178
2022,2,4,1873
2015,3,4,156
2016,3,4,191
2017,3,4,163
2018,3,4,175
2019,3,4,189
2020,3,4,198
2021,3,4,180
2022,3,4,2328
2015,4,4,103
2016,4,4,207
2017,4,4,157
2018,4,4,179
2019,4,4,189
2020,4,4,134
2021,4,4,201
2022,4,4,2007
2015,5,4,198
2016,5,4,188
2017,5,4,188
2018,5,4,176
2019,5,4,192
2020,5,4,141
2021,5,4,189
2022,5,4,1858
2015,6,4,175
2016,6,4,159
2017,6,4,174
2018,6,4,178
2019,6,4,198
2020,6,4,128
2021,6,4,182
2022,6,4,2155
2015,7,4,145
2016,7,4,204
2017,7,4,178
2018,7,4,183
2019,7,4,200
2020,7,4,135
2021,7,4,180
2015,8,4,158
2016,8,4,185
2017,8,4,174
2018,8,4,182
2019,8,4,186
2020,8,4,156
2021,8,4,182
2015,9,4,141
2016,9,4,189
2017,9,4,172
2018,9,4,184
2019,9,4,188
2020,9,4,179
2021,9,4,147
2015,10,4,209
2016,10,4,193
2017,10,4,168
2018,10,4,188
2019,10,4,196
2020,10,4,192
2021,10,4,204
2015,11,4,174
2016,11,4,197
2017,11,4,159
2018,11,4,181
2019,11,4,191
2020,11,4,190
2021,11,4,1875
2015,12,4,184
2016,12,4,175
2017,12,4,168
2018,12,4,189
2019,12,4,188
2020,12,4,163
2021,12,4,1915
2015,1,5,4283
2016,1,5,3166
2017,1,5,3874
2018,1,5,3701
2019,1,5,3603
2020,1,5,4444
2021,1,5,3857
2022,1,5,4912
2015,2,5,3649
2016,2,5,3662
2017,2,5,4170
2018,2,5,4160
2019,2,5,5289
2020,2,5,4159
2021,2,5,4085
2022,2,5,4699
2015,3,5,3530
2016,3,5,4044
2017,3,5,5657
2018,3,5,5730
2019,3,5,4367
2020,3,5,4127
2021,3,5,4520
2022,3,5,6539
2015,4,5,4606
2016,4,5,3910
2017,4,5,4238
2018,4,5,4568
2019,4,5,4046
2020,4,5,3051
2021,4,5,5443
2022,4,5,5300
2015,5,5,3655
2016,5,5,4020
2017,5,5,4429
2018,5,5,6232
2019,5,5,5366
2020,5,5,3374
2021,5,5,4853
2022,5,5,5702
2015,6,5,4115
2016,6,5,5560
2017,6,5,5883
2018,6,5,5045
2019,6,5,4399
2020,6,5,4256
2021,6,5,4809
2022,6,5,6904
2015,7,5,4436
2016,7,5,4172
2017,7,5,4627
2018,7,5,4326
2019,7,5,4156
2020,7,5,4715
2021,7,5,5557
2015,8,5,3647
2016,8,5,4141
2017,8,5,5565
2018,8,5,5915
2019,8,5,5191
2020,8,5,4179
2021,8,5,4677
2015,9,5,3722
2016,9,5,5308
2017,9,5,4643
2018,9,5,4455
2019,9,5,4307
2020,9,5,4026
2021,9,5,5746
2015,10,5,4223
2016,10,5,4270
2017,10,5,4561
2018,10,5,4208
2019,10,5,5145
2020,10,5,4679
2021,10,5,4620
2015,11,5,3199
2016,11,5,3766
2017,11,5,5341
2018,11,5,4559
2019,11,5,3686
2020,11,5,3665
2021,11,5,4082
2015,12,5,3504
2016,12,5,5223
2017,12,5,3323
2018,12,5,3409
2019,12,5,3382
2020,12,5,3786
2021,12,5,3796
2015,1,6,485
2016,1,6,1393
2017,1,6,2069
2018,1,6,1940
2019,1,6,2190
2020,1,6,2269
2021,1,6,2155
2022,1,6,2518
2015,2,6,505
2016,2,6,1446
2017,2,6,1821
2018,2,6,1875
2019,2,6,2048
2020,2,6,2157
2021,2,6,1965
2022,2,6,2087
2015,3,6,546
2016,3,6,1512
2017,3,6,2017
2018,3,6,2082
2019,3,6,2309
2020,3,6,2169
2021,3,6,2432
2022,3,6,2426
2015,4,6,535
2016,4,6,1387
2017,4,6,1764
2018,4,6,1936
2019,4,6,2227
2020,4,6,1693
2021,4,6,2257
2022,4,6,2387
2015,5,6,540
2016,5,6,1425
2017,5,6,2062
2018,5,6,2070
2019,5,6,2262
2020,5,6,1853
2021,5,6,2473
2022,5,6,2395
2015,6,6,539
2016,6,6,882
2017,6,6,2160
2018,6,6,1997
2019,6,6,2276
2020,6,6,2102
2021,6,6,2276
2022,6,6,2489
2015,7,6,508
2016,7,6,853
2017,7,6,2096
2018,7,6,2215
2019,7,6,2247
2020,7,6,2118
2021,7,6,2353
2015,8,6,613
2016,8,6,966
2017,8,6,2099
2018,8,6,2155
2019,8,6,2323
2020,8,6,1953
2021,8,6,2066
2015,9,6,534
2016,9,6,808
2017,9,6,2080
2018,9,6,2066
2019,9,6,2073
2020,9,6,2249
2021,9,6,2623
2015,10,6,531
2016,10,6,819
2017,10,6,2211
2018,10,6,2227
2019,10,6,2338
2020,10,6,2525
2021,10,6,2610
2015,11,6,642
2016,11,6,867
2017,11,6,2097
2018,11,6,1993
2019,11,6,2132
2020,11,6,2164
2021,11,6,2623
2015,12,6,584
2016,12,6,868
2017,12,6,1949
2018,12,6,1938
2019,12,6,2129
2020,12,6,2118
2021,12,6,2535
2015,1,7,1549
2016,1,7,1481
2017,1,7,2177
2018,1,7,2225
2019,1,7,2344
2020,1,7,1730
2021,1,7,1304
2022,1,7,1331
2015,2,7,1745
2016,2,7,1612
2017,2,7,1796
2018,2,7,2209
2019,2,7,2149
2020,2,7,1755
2021,2,7,1379
2022,2,7,1304
2015,3,7,1880
2016,3,7,1833
2017,3,7,1949
2018,3,7,2542
2019,3,7,2004
2020,3,7,2001
2021,3,7,1477
2022,3,7,1697
2015,4,7,1843
2016,4,7,1769
2017,4,7,1839
2018,4,7,2457
2019,4,7,1944
2020,4,7,1221
2021,4,7,1404
2022,4,7,1573
2015,5,7,1780
2016,5,7,1735
2017,5,7,1906
2018,5,7,2582
2019,5,7,2056
2020,5,7,1117
2021,5,7,1439
2022,5,7,1486
2015,6,7,1861
2016,6,7,1814
2017,6,7,1937
2018,6,7,2455
2019,6,7,2052
2020,6,7,979
2021,6,7,1480
2022,6,7,1227
2015,7,7,1675
2016,7,7,1822
2017,7,7,2117
2018,7,7,2471
2019,7,7,2065
2020,7,7,1417
2021,7,7,1442
2015,8,7,1695
2016,8,7,2240
2017,8,7,2584
2018,8,7,2504
2019,8,7,1925
2020,8,7,1442
2021,8,7,1435
2015,9,7,1915
2016,9,7,2033
2017,9,7,2214
2018,9,7,2439
2019,9,7,1715
2020,9,7,1478
2021,9,7,1315
2015,10,7,2028
2016,10,7,2081
2017,10,7,2377
2018,10,7,2619
2019,10,7,1753
2020,10,7,1425
2021,10,7,1656
2015,11,7,1959
2016,11,7,1946
2017,11,7,2293
2018,11,7,2294
2019,11,7,1675
2020,11,7,1425
2021,11,7,1490
2015,12,7,1688
2016,12,7,1823
2017,12,7,2175
2018,12,7,2095
2019,12,7,1612
2020,12,7,1279
2021,12,7,1309
2015,1,8,4529
2016,1,8,4750
2017,1,8,5078
2018,1,8,5640
2019,1,8,5466
2020,1,8,5588
2021,1,8,5518
2022,1,8,5368
2015,2,8,4760
2016,2,8,4751
2017,2,8,5278
2018,2,8,5672
2019,2,8,5362
2020,2,8,5717
2021,2,8,5476
2022,2,8,5849
2015,3,8,5340
2016,3,8,5105
2017,3,8,6081
2018,3,8,5947
2019,3,8,5634
2020,3,8,5674
2021,3,8,6652
2022,3,8,6299
2015,4,8,4988
2016,4,8,4953
2017,4,8,5662
2018,4,8,5987
2019,4,8,5853
2020,4,8,4699
2021,4,8,5996
2022,4,8,6118
2015,5,8,5344
2016,5,8,5419
2017,5,8,5968
2018,5,8,6310
2019,5,8,6547
2020,5,8,5000
2021,5,8,6416
2022,5,8,6744
2015,6,8,5544
2016,6,8,4924
2017,6,8,6175
2018,6,8,5899
2019,6,8,6391
2020,6,8,6139
2021,6,8,6343
2022,6,8,6449
2015,7,8,5462
2016,7,8,4708
2017,7,8,5905
2018,7,8,5743
2019,7,8,6702
2020,7,8,6229
2021,7,8,6132
2015,8,8,5544
2016,8,8,4577
2017,8,8,6090
2018,8,8,5866
2019,8,8,6558
2020,8,8,6313
2021,8,8,6266
2015,9,8,5409
2016,9,8,4515
2017,9,8,5663
2018,9,8,5723
2019,9,8,6400
2020,9,8,5870
2021,9,8,6071
2015,10,8,5279
2016,10,8,4856
2017,10,8,6141
2018,10,8,5857
2019,10,8,6474
2020,10,8,5542
2021,10,8,6371
2015,11,8,4595
2016,11,8,4751
2017,11,8,5489
2018,11,8,5149
2019,11,8,5263
2020,11,8,4715
2021,11,8,5678
2015,12,8,4486
2016,12,8,4595
2017,12,8,5289
2018,12,8,5111
2019,12,8,5189
2020,12,8,5349
2021,12,8,6083
2015,1,9,12202
2016,1,9,13038
2017,1,9,15736
2018,1,9,18012
2019,1,9,20749
2020,1,9,18592
2021,1,9,15393
2022,1,9,16438
2015,2,9,12433
2016,2,9,13944
2017,2,9,14805
2018,2,9,17638
2019,2,9,19974
2020,2,9,20012
2021,2,9,15916
2022,2,9,17446
2015,3,9,14271
2016,3,9,14874
2017,3,9,16429
2018,3,9,19543
2019,3,9,21445
2020,3,9,20641
2021,3,9,19956
2022,3,9,20656
2015,4,9,13882
2016,4,9,15232
2017,4,9,15213
2018,4,9,19507
2019,4,9,20122
2020,4,9,11820
2021,4,9,18970
2022,4,9,19194
2015,5,9,14250
2016,5,9,15372
2017,5,9,17772
2018,5,9,20790
2019,5,9,21342
2020,5,9,10942
2021,5,9,19827
2022,5,9,21098
2015,6,9,14810
2016,6,9,14937
2017,6,9,17842
2018,6,9,19454
2019,6,9,20042
2020,6,9,13230
2021,6,9,19538
2022,6,9,19700
2015,7,9,15077
2016,7,9,14596
2017,7,9,17237
2018,7,9,20658
2019,7,9,20312
2020,7,9,16046
2021,7,9,19192
2015,8,9,14360
2016,8,9,15496
2017,8,9,18444
2018,8,9,21208
2019,8,9,20763
2020,8,9,16847
2021,8,9,19118
2015,9,9,14647
2016,9,9,15664
2017,9,9,16795
2018,9,9,20555
2019,9,9,19982
2020,9,9,16919
2021,9,9,18290
2015,10,9,15284
2016,10,9,16340
2017,10,9,18849
2018,10,9,22962
2019,10,9,20436
2020,10,9,19134
2021,10,9,19588
2015,11,9,14432
2016,11,9,15440
2017,11,9,17827
2018,11,9,20796
2019,11,9,19191
2020,11,9,17457
2021,11,9,18977
2015,12,9,14053
2016,12,9,14787
2017,12,9,17129
2018,12,9,19908
2019,12,9,18481
2020,12,9,16519
2021,12,9,18920
2015,1,10,1911
2016,1,10,2200
2017,1,10,2814
2018,1,10,2838
2019,1,10,2271
2020,1,10,2485
2021,1,10,2237
2022,1,10,1965
2015,2,10,2077
2016,2,10,2387
2017,2,10,2553
2018,2,10,2655
2019,2,10,2426
2020,2,10,2590
2021,2,10,2469
2022,2,10,1892
2015,3,10,2106
2016,3,10,2510
2017,3,10,3098
2018,3,10,2917
2019,3,10,2534
2020,3,10,2665
2021,3,10,2812
2022,3,10,2248
2015,4,10,2442
2016,4,10,2743
2017,4,10,2794
2018,4,10,2629
2019,4,10,2488
2020,4,10,1583
2021,4,10,2697
2022,4,10,2332
2015,5,10,2533
2016,5,10,2897
2017,5,10,2990
2018,5,10,2929
2019,5,10,2635
2020,5,10,1789
2021,5,10,2671
2022,5,10,2396
2015,6,10,2632
2016,6,10,2981
2017,6,10,2995
2018,6,10,2850
2019,6,10,2760
2020,6,10,1892
2021,6,10,2775
2022,6,10,2725
2015,7,10,2765
2016,7,10,2534
2017,7,10,2809
2018,7,10,2551
2019,7,10,2733
2020,7,10,2365
2021,7,10,2491
2015,8,10,2551
2016,8,10,2781
2017,8,10,2940
2018,8,10,2562
2019,8,10,2587
2020,8,10,2474
2021,8,10,2436
2015,9,10,2610
2016,9,10,2948
2017,9,10,2958
2018,9,10,2450
2019,9,10,2690
2020,9,10,2478
2021,9,10,2411
2015,10,10,2818
2016,10,10,2833
2017,10,10,3043
2018,10,10,2840
2019,10,10,2413
2020,10,10,2460
2021,10,10,2309
2015,11,10,2451
2016,11,10,2787
2017,11,10,3198
2018,11,10,2567
2019,11,10,2459
2020,11,10,1399
2021,11,10,2172
2015,12,10,2192
2016,12,10,2582
2017,12,10,2659
2018,12,10,2115
2019,12,10,2342
2020,12,10,1844
2021,12,10,1999
2015,1,11,7617
2016,1,11,8244
2017,1,11,9479
2018,1,11,10193
2019,1,11,11213
2020,1,11,11628
2021,1,11,9900
2022,1,11,11148
2015,2,11,7469
2016,2,11,8526
2017,2,11,8989
2018,2,11,10414
2019,2,11,10725
2020,2,11,11212
2021,2,11,9622
2022,2,11,10675
2015,3,11,8002
2016,3,11,8743
2017,3,11,10041
2018,3,11,11372
2019,3,11,11490
2020,3,11,11622
2021,3,11,12162
2022,3,11,12381
2015,4,11,7584
2016,4,11,9254
2017,4,11,8980
2018,4,11,11530
2019,4,11,11641
2020,4,11,8065
2021,4,11,11594
2022,4,11,11392
2015,5,11,7974
2016,5,11,9804
2017,5,11,10412
2018,5,11,11787
2019,5,11,12246
2020,5,11,8637
2021,5,11,11374
2022,5,11,12368
2015,6,11,8017
2016,6,11,9115
2017,6,11,9712
2018,6,11,10564
2019,6,11,11468
2020,6,11,9718
2021,6,11,11281
2022,6,11,12134
2015,7,11,7972
2016,7,11,8360
2017,7,11,9548
2018,7,11,11730
2019,7,11,11819
2020,7,11,9936
2021,7,11,10695
2015,8,11,7888
2016,8,11,8756
2017,8,11,10604
2018,8,11,11763
2019,8,11,11858
2020,8,11,9960
2021,8,11,11793
2015,9,11,8184
2016,9,11,8821
2017,9,11,9850
2018,9,11,11092
2019,9,11,11389
2020,9,11,10521
2021,9,11,11429
2015,10,11,8611
2016,10,11,9151
2017,10,11,10769
2018,10,11,11813
2019,10,11,11837
2020,10,11,11169
2021,10,11,11457
2015,11,11,8049
2016,11,11,8441
2017,11,11,9763
2018,11,11,10684
2019,11,11,11091
2020,11,11,9968
2021,11,11,11354
2015,12,11,8415
2016,12,11,9050
2017,12,11,9710
2018,12,11,10807
2019,12,11,10881
2020,12,11,10434
2021,12,11,11965
2015,1,12,3179
2016,1,12,2994
2017,1,12,3044
2018,1,12,2227
2019,1,12,2163
2020,1,12,2306
2021,1,12,1870
2022,1,12,2086
2015,2,12,3010
2016,2,12,2815
2017,2,12,2969
2018,2,12,2135
2019,2,12,2063
2020,2,12,2390
2021,2,12,1848
2022,2,12,2021
2015,3,12,3202
2016,3,12,3189
2017,3,12,3600
2018,3,12,2403
2019,3,12,2458
2020,3,12,2339
2021,3,12,2266
2022,3,12,2354
2015,4,12,3281
2016,4,12,3039
2017,4,12,2987
2018,4,12,2357
2019,4,12,2186
2020,4,12,1496
2021,4,12,2084
2022,4,12,2299
2015,5,12,3286
2016,5,12,3180
2017,5,12,3239
2018,5,12,2510
2019,5,12,2502
2020,5,12,1396
2021,5,12,2222
2022,5,12,2398
2015,6,12,3197
2016,6,12,2907
2017,6,12,3150
2018,6,12,2298
2019,6,12,2221
2020,6,12,1560
2021,6,12,2090
2022,6,12,2342
2015,7,12,3146
2016,7,12,2990
2017,7,12,2329
2018,7,12,2468
2019,7,12,2419
2020,7,12,1863
2021,7,12,2081
2015,8,12,3044
2016,8,12,3042
2017,8,12,2296
2018,8,12,2305
2019,8,12,2337
2020,8,12,2022
2021,8,12,1900
2015,9,12,2472
2016,9,12,3223
2017,9,12,2270
2018,9,12,2252
2019,9,12,2280
2020,9,12,2072
2021,9,12,1973
2015,10,12,3142
2016,10,12,3113
2017,10,12,2468
2018,10,12,2450
2019,10,12,2255
2020,10,12,2211
2021,10,12,2108
2015,11,12,2912
2016,11,12,3031
2017,11,12,2277
2018,11,12,2216
2019,11,12,2360
2020,11,12,2158
2021,11,12,2077
2015,12,12,2912
2016,12,12,3038
2017,12,12,2170
2018,12,12,2074
2019,12,12,2100
2020,12,12,2061
2021,12,12,2109
2015,1,13,2257
2016,1,13,2681
2017,1,13,3468
2018,1,13,4088
2019,1,13,5338
2020,1,13,4162
2021,1,13,2431
2022,1,13,3754
2015,2,13,2848
2016,2,13,2611
2017,2,13,3425
2018,2,13,3542
2019,2,13,4787
2020,2,13,4184
2021,2,13,2639
2022,2,13,3875
2015,3,13,1800
2016,3,13,2504
2017,3,13,3252
2018,3,13,4071
2019,3,13,4365
2020,3,13,4478
2021,3,13,3960
2022,3,13,4592
2015,4,13,2282
2016,4,13,2084
2017,4,13,3434
2018,4,13,4683
2019,4,13,4327
2020,4,13,2937
2021,4,13,3578
2022,4,13,4724
2015,5,13,2609
2016,5,13,2772
2017,5,13,4187
2018,5,13,4637
2019,5,13,4570
2020,5,13,2266
2021,5,13,4646
2022,5,13,4844
2015,6,13,1876
2016,6,13,3369
2017,6,13,3603
2018,6,13,4314
2019,6,13,3913
2020,6,13,2614
2021,6,13,4478
2022,6,13,4658
2015,7,13,1917
2016,7,13,1456
2017,7,13,3280
2018,7,13,4182
2019,7,13,3970
2020,7,13,2945
2021,7,13,3062
2015,8,13,2462
2016,8,13,2366
2017,8,13,4384
2018,8,13,4655
2019,8,13,3702
2020,8,13,3364
2021,8,13,4453
2015,9,13,2703
2016,9,13,3545
2017,9,13,3884
2018,9,13,4515
2019,9,13,3865
2020,9,13,3657
2021,9,13,4307
2015,10,13,1639
2016,10,13,3696
2017,10,13,3737
2018,10,13,4479
2019,10,13,4116
2020,10,13,4163
2021,10,13,4452
2015,11,13,2626
2016,11,13,3534
2017,11,13,4022
2018,11,13,4531
2019,11,13,3643
2020,11,13,3729
2021,11,13,4278
2015,12,13,2485
2016,12,13,3136
2017,12,13,3287
2018,12,13,3525
2019,12,13,3154
2020,12,13,2761
2021,12,13,4180
2015,1,14,6981
2016,1,14,8232
2017,1,14,13950
2018,1,14,14475
2019,1,14,15258
2020,1,14,11832
2021,1,14,9671
2022,1,14,9902
2015,2,14,6821
2016,2,14,8008
2017,2,14,12485
2018,2,14,13410
2019,2,14,13360
2020,2,14,11024
2021,2,14,9485
2022,2,14,9853
2015,3,14,7568
2016,3,14,8518
2017,3,14,14353
2018,3,14,14540
2019,3,14,13538
2020,3,14,11141
2021,3,14,11640
2022,3,14,11274
2015,4,14,7141
2016,4,14,9370
2017,4,14,12657
2018,4,14,13752
2019,4,14,13656
2020,4,14,8525
2021,4,14,11020
2022,4,14,10822
2015,5,14,7533
2016,5,14,8851
2017,5,14,14258
2018,5,14,14386
2019,5,14,13154
2020,5,14,9431
2021,5,14,10560
2022,5,14,11531
2015,6,14,7747
2016,6,14,13459
2017,6,14,14573
2018,6,14,13293
2019,6,14,12892
2020,6,14,10895
2021,6,14,10959
2022,6,14,11006
2015,7,14,7949
2016,7,14,13045
2017,7,14,14158
2018,7,14,13816
2019,7,14,13551
2020,7,14,10961
2021,7,14,11011
2015,8,14,7869
2016,8,14,13361
2017,8,14,14644
2018,8,14,13509
2019,8,14,13752
2020,8,14,10845
2021,8,14,10852
2015,9,14,8559
2016,9,14,12127
2017,9,14,13763
2018,9,14,12401
2019,9,14,12016
2020,9,14,10266
2021,9,14,10663
2015,10,14,9820
2016,10,14,13605
2017,10,14,14790
2018,10,14,14020
2019,10,14,13272
2020,10,14,11316
2021,10,14,11027
2015,11,14,8814
2016,11,14,13582
2017,11,14,14095
2018,11,14,12847
2019,11,14,11232
2020,11,14,9828
2021,11,14,11028
2015,12,14,8529
2016,12,14,14662
2017,12,14,12873
2018,12,14,12307
2019,12,14,10973
2020,12,14,10536
2021,12,14,10671
2015,1,15,26880
2016,1,15,23896
2017,1,15,24655
2018,1,15,26899
2019,1,15,25117
2020,1,15,29429
2021,1,15,27382
2022,1,15,30984
2015,2,15,26096
2016,2,15,28864
2017,2,15,24277
2018,2,15,26103
2019,2,15,25595
2020,2,15,29815
2021,2,15,29086
2022,2,15,31173
2015,3,15,28637
2016,3,15,30349
2017,3,15,28320
2018,3,15,28173
2019,3,15,29759
2020,3,15,29960
2021,3,15,34834
2022,3,15,36313
2015,4,15,27168
2016,4,15,30766
2017,4,15,26438
2018,4,15,29247
2019,4,15,28056
2020,4,15,24907
2021,4,15,32850
2022,4,15,34247
2015,5,15,27017
2016,5,15,31514
2017,5,15,30573
2018,5,15,30450
2019,5,15,32089
2020,5,15,22883
2021,5,15,33916
2022,5,15,36582
2015,6,15,27230
2016,6,15,25084
2017,6,15,29942
2018,6,15,28568
2019,6,15,30920
2020,6,15,25990
2021,6,15,32687
2022,6,15,34604
2015,7,15,26615
2016,7,15,23393
2017,7,15,29823
2018,7,15,28506
2019,7,15,30820
2020,7,15,28262
2021,7,15,32555
2015,8,15,26633
2016,8,15,25537
2017,8,15,31386
2018,8,15,29796
2019,8,15,31165
2020,8,15,30027
2021,8,15,32797
2015,9,15,26964
2016,9,15,26734
2017,9,15,29149
2018,9,15,28561
2019,9,15,30436
2020,9,15,29935
2021,9,15,32980
2015,10,15,27553
2016,10,15,27235
2017,10,15,32498
2018,10,15,30474
2019,10,15,31702
2020,10,15,31768
2021,10,15,35218
2015,11,15,27083
2016,11,15,25666
2017,11,15,30113
2018,11,15,27683
2019,11,15,29667
2020,11,15,29506
2021,11,15,32119
2015,12,15,25649
2016,12,15,26000
2017,12,15,28519
2018,12,15,26568
2019,12,15,29276
2020,12,15,28796
2021,12,15,33069
2015,1,16,2604
2016,1,16,2540
2017,1,16,2892
2018,1,16,3666
2019,1,16,3959
2020,1,16,3991
2021,1,16,3700
2022,1,16,3652
2015,2,16,2503
2016,2,16,2487
2017,2,16,2901
2018,2,16,3620
2019,2,16,3636
2020,2,16,3897
2021,2,16,3450
2022,2,16,3592
2015,3,16,2379
2016,3,16,2554
2017,3,16,2930
2018,3,16,4110
2019,3,16,4026
2020,3,16,4416
2021,3,16,4249
2022,3,16,4047
2015,4,16,2391
2016,4,16,2591
2017,4,16,3135
2018,4,16,3956
2019,4,16,3847
2020,4,16,3086
2021,4,16,3977
2022,4,16,3675
2015,5,16,2483
2016,5,16,2578
2017,5,16,3355
2018,5,16,4139
2019,5,16,4045
2020,5,16,3590
2021,5,16,4207
2022,5,16,4193
2015,6,16,2577
2016,6,16,2763
2017,6,16,3522
2018,6,16,3805
2019,6,16,3778
2020,6,16,3599
2021,6,16,4003
2022,6,16,3687
2015,7,16,2565
2016,7,16,2780
2017,7,16,3642
2018,7,16,3946
2019,7,16,3737
2020,7,16,3845
